[2025-06-04 06:04:13] [INFO    ] discord.client: logging in using static token
[2025-06-04 06:04:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-04T11:04:42.557000+00:00', 'pinned': False, 'nonce': '1379777883311964160', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1212455526143758406', '1212210823922061322', '1219326967170728006', '1379663732140933271'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-02-28T01:30:28.983000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1379777883907559424', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!purge 4', 'components': [], 'channel_type': 0, 'channel_id': '1212210181505814640', 'author': {'username': 'infamousgr_95424', 'public_flags': 0, 'primary_guild': None, 'id': '1168282467162136656', 'global_name': 'Captain Viktor Vodkanov', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82'}, 'attachments': [], 'guild_id': '1212210181044183171'}}
[2025-06-04 06:04:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:04:42] [DEBUG   ] discord.client: Dispatching event message
[2025-06-04 06:04:42] [DEBUG   ] discord.client: Dispatching event command
[2025-06-04 06:04:42] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1212210181505814640/messages with None has returned 200
[2025-06-04 06:04:42] [DEBUG   ] discord.http: GET /channels/{channel_id}/messages has found its initial rate limit bucket hash (479c05630b7b353bb5c63f707eeef2ee).
[2025-06-04 06:04:42] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1212210181505814640/messages has received [{'type': 0, 'content': '!purge 4', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:04:42.557000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777883907559424', 'channel_id': '1212210181505814640', 'author': {'id': '1168282467162136656', 'username': 'infamousgr_95424', 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Captain Viktor Vodkanov', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '❌ Warnings removed for <@1212790116838412341>.', 'mentions': [{'id': '1212790116838412341', 'username': 'stan425', 'avatar': None, 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '123456', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:02:57.402000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777442855784524', 'channel_id': '1212210181505814640', 'author': {'id': '1379645937064087563', 'username': 'Black Box', 'avatar': None, 'discriminator': '6551', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '!removewarn <@1212790116838412341>  Found Out He Did Not Fart.', 'mentions': [{'id': '1212790116838412341', 'username': 'stan425', 'avatar': None, 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '123456', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:02:57.148000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777441790431316', 'channel_id': '1212210181505814640', 'author': {'id': '1168282467162136656', 'username': 'infamousgr_95424', 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Captain Viktor Vodkanov', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '<@1212790116838412341> has warnings:\n1. For Farting (issued by Captain Viktor Vodkanov)', 'mentions': [{'id': '1212790116838412341', 'username': 'stan425', 'avatar': None, 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '123456', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:02:20.416000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777287724990484', 'channel_id': '1212210181505814640', 'author': {'id': '1379645937064087563', 'username': 'Black Box', 'avatar': None, 'discriminator': '6551', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '!checkwarn <@1212790116838412341>', 'mentions': [{'id': '1212790116838412341', 'username': 'stan425', 'avatar': None, 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '123456', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:02:20.225000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777286924140625', 'channel_id': '1212210181505814640', 'author': {'id': '1168282467162136656', 'username': 'infamousgr_95424', 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Captain Viktor Vodkanov', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}]
[2025-06-04 06:04:42] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1212210181505814640/messages/bulk-delete with {"messages":[1379777883907559424,1379777442855784524,1379777441790431316,1379777287724990484,1379777286924140625]} has returned 204
[2025-06-04 06:04:42] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages/bulk-delete has found its initial rate limit bucket hash (395d6cf0674e9291d994fd56de77ef96).
[2025-06-04 06:04:42] [DEBUG   ] discord.http: A rate limit bucket (395d6cf0674e9291d994fd56de77ef96) has been exhausted. Pre-emptively rate limiting...
[2025-06-04 06:04:42] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1212210181505814640/messages/bulk-delete has received 
[2025-06-04 06:04:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE_BULK', 's': 8, 'op': 0, 'd': {'ids': ['1379777883907559424', '1379777442855784524', '1379777441790431316', '1379777287724990484', '1379777286924140625'], 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:04:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:04:43] [DEBUG   ] discord.client: Dispatching event raw_bulk_message_delete
[2025-06-04 06:04:43] [DEBUG   ] discord.client: Dispatching event bulk_message_delete
[2025-06-04 06:04:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 9, 'op': 0, 'd': {'user_id': '1379645937064087563', 'target_id': '1212210181505814640', 'options': {'count': '5'}, 'id': '1379777886386520177', 'action_type': 73, 'guild_id': '1212210181044183171'}}
[2025-06-04 06:04:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:04:43] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-06-04 06:04:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-04T11:04:46.143000+00:00', 'pinned': False, 'nonce': '10157096873801998242', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1212455526143758406', '1379660058799116391'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-04T03:16:30.890000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1379777898948460616', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '🧹 Deleted 4 messages.', 'components': [], 'channel_type': 0, 'channel_id': '1212210181505814640', 'author': {'username': 'Black Box', 'public_flags': 0, 'primary_guild': None, 'id': '1379645937064087563', 'global_name': None, 'discriminator': '6551', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1212210181044183171'}}
[2025-06-04 06:04:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:04:46] [DEBUG   ] discord.client: Dispatching event message
[2025-06-04 06:04:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1212210181505814640/messages with {"content":"\ud83e\uddf9 Deleted 4 messages.","components":[],"nonce":"10157096873801998242","enforce_nonce":true,"tts":false} has returned 200
[2025-06-04 06:04:46] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-06-04 06:04:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1212210181505814640/messages has received {'type': 0, 'content': '🧹 Deleted 4 messages.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:04:46.143000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777898948460616', 'channel_id': '1212210181505814640', 'author': {'id': '1379645937064087563', 'username': 'Black Box', 'avatar': None, 'discriminator': '6551', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10157096873801998242'}
[2025-06-04 06:04:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-04T11:04:46.367000+00:00', 'pinned': False, 'nonce': '2915592058777622553', 'mentions': [{'username': 'infamousgr_95424', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1212455526143758406', '1212210823922061322', '1219326967170728006', '1379663732140933271'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-02-28T01:30:28.983000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1168282467162136656', 'global_name': 'Captain Viktor Vodkanov', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1212455526143758406', '1379660058799116391'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-04T03:16:30.890000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1379777899888115732', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '🧹 **Purged** 4 messages in <#1212210181505814640> by <@1168282467162136656>', 'components': [], 'channel_type': 0, 'channel_id': '1379667200759173192', 'author': {'username': 'Black Box', 'public_flags': 0, 'primary_guild': None, 'id': '1379645937064087563', 'global_name': None, 'discriminator': '6551', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1212210181044183171'}}
[2025-06-04 06:04:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:04:46] [DEBUG   ] discord.client: Dispatching event message
[2025-06-04 06:04:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1379667200759173192/messages with {"content":"\ud83e\uddf9 **Purged** 4 messages in <#1212210181505814640> by <@1168282467162136656>","components":[],"nonce":"2915592058777622553","enforce_nonce":true,"tts":false} has returned 200
[2025-06-04 06:04:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1379667200759173192/messages has received {'type': 0, 'content': '🧹 **Purged** 4 messages in <#1212210181505814640> by <@1168282467162136656>', 'mentions': [{'id': '1168282467162136656', 'username': 'infamousgr_95424', 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2183652, 'global_name': 'Captain Viktor Vodkanov', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': '#2151e4', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-04T11:04:46.367000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1379777899888115732', 'channel_id': '1379667200759173192', 'author': {'id': '1379645937064087563', 'username': 'Black Box', 'avatar': None, 'discriminator': '6551', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2915592058777622553'}
[2025-06-04 06:04:46] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-04 06:04:51] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1379777898948460616 with None has returned 204
[2025-06-04 06:04:51] [DEBUG   ] discord.http: DELETE /channels/{channel_id}/messages/{message_id}:sub-10-seconds has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-06-04 06:04:51] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1212210181505814640/messages/1379777898948460616 has received 
[2025-06-04 06:04:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 12, 'op': 0, 'd': {'id': '1379777898948460616', 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
[2025-06-04 06:04:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-04 06:04:51] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-04 06:04:51] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-06-04 06:04:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 12.
[2025-06-04 06:04:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-04 06:04:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 13, 'op': 0, 'd': {'user_id': '1168282467162136656', 'timestamp': 1749035095, 'member': {'user': {'username': 'infamousgr_95424', 'public_flags': 0, 'primary_guild': None, 'id': '1168282467162136656', 'global_name': 'Captain Viktor Vodkanov', 'display_name': 'Captain Viktor Vodkanov', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '3d12f5ed7e87ffb6ac0e6e3fb3f09f82'}, 'roles': ['1212455526143758406', '1212210823922061322', '1219326967170728006', '1379663732140933271'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-02-28T01:30:28.983000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1212210181505814640', 'guild_id': '1212210181044183171'}}
